rain_1h,snow_1h,clouds_all,temp_c,Clouds,Clear,Rain,Drizzle,Mist,Haze,Fog,Thunderstorm,Snow,Squall,Smoke,hour,is_day_off,day_of_week,holiday_bool,month,date_time,traffic_volume
0.0,0.0,90,0.18999999999999773,1,0,0,0,0,0,0,0,0,0,0,14,0,4,0,12,2016-12-02 14:00:00,5608
0.0,0.0,90,0.20000000000004547,1,0,0,0,0,0,0,0,0,0,0,15,0,4,0,12,2016-12-02 15:00:00,6020
0.0,0.0,90,-0.12000000000000455,1,0,0,0,0,0,0,0,0,0,0,16,0,4,0,12,2016-12-02 16:00:00,6594
0.0,0.0,90,-0.42999999999995,1,0,0,0,0,0,0,0,0,0,0,17,0,4,0,12,2016-12-02 17:00:00,6199
0.0,0.0,90,-0.3599999999999568,1,0,0,0,0,0,0,0,0,0,0,18,0,4,0,12,2016-12-02 18:00:00,4893
0.0,0.0,90,-0.6899999999999977,1,0,0,0,0,0,0,0,0,0,0,19,0,4,0,12,2016-12-02 19:00:00,3916
0.0,0.0,90,-0.8700000000000045,1,0,0,0,0,0,0,0,0,0,0,20,0,4,0,12,2016-12-02 20:00:00,3172
0.0,0.0,90,-0.7999999999999545,0,0,0,0,0,1,0,0,0,0,0,21,0,4,0,12,2016-12-02 21:00:00,3294
0.0,0.0,90,-0.9399999999999977,0,0,0,0,0,0,0,0,1,0,0,22,0,4,0,12,2016-12-02 22:00:00,2541
0.0,0.0,90,-0.9399999999999977,1,0,0,0,0,0,0,0,0,0,0,23,0,4,0,12,2016-12-02 23:00:00,1853
0.0,0.0,90,-1.1200000000000045,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,12,2016-12-03 00:00:00,1208
0.0,0.0,90,-1.2699999999999818,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,12,2016-12-03 01:00:00,708
0.0,0.0,90,-1.3700000000000045,0,0,0,0,0,0,0,0,1,0,0,2,1,5,0,12,2016-12-03 02:00:00,538
0.0,0.0,90,-1.25,1,0,0,0,0,0,0,0,0,0,0,3,1,5,0,12,2016-12-03 03:00:00,402
0.0,0.0,90,-1.329999999999984,1,0,0,0,0,0,0,0,0,0,0,4,1,5,0,12,2016-12-03 04:00:00,408
0.0,0.0,90,-1.4699999999999704,1,0,0,0,0,0,0,0,0,0,0,5,1,5,0,12,2016-12-03 05:00:00,641
0.0,0.0,90,-1.5299999999999727,1,0,0,0,0,0,0,0,0,0,0,6,1,5,0,12,2016-12-03 06:00:00,1244
0.0,0.0,90,-1.5299999999999727,0,0,0,0,0,0,0,0,1,0,0,7,1,5,0,12,2016-12-03 07:00:00,1954
0.0,0.0,90,-1.599999999999966,0,0,0,0,0,0,0,0,1,0,0,8,1,5,0,12,2016-12-03 08:00:00,3002
0.0,0.0,90,-1.5299999999999727,0,0,0,0,1,0,0,0,1,0,0,9,1,5,0,12,2016-12-03 09:00:00,3716
0.0,0.0,90,-1.4699999999999704,0,0,0,0,0,0,0,0,1,0,0,10,1,5,0,12,2016-12-03 10:00:00,4166
0.0,0.0,90,-1.0600000000000023,1,0,0,0,0,0,0,0,0,0,0,11,1,5,0,12,2016-12-03 11:00:00,4726
0.0,0.0,40,-0.7299999999999613,1,0,0,0,0,0,0,0,0,0,0,12,1,5,0,12,2016-12-03 12:00:00,5017
0.0,0.0,40,-0.42999999999995,1,0,0,0,0,0,0,0,0,0,0,13,1,5,0,12,2016-12-03 13:00:00,5518
0.0,0.0,1,0.060000000000002274,0,1,0,0,0,0,0,0,0,0,0,14,1,5,0,12,2016-12-03 14:00:00,5175
0.0,0.0,40,0.060000000000002274,1,0,0,0,0,0,0,0,0,0,0,15,1,5,0,12,2016-12-03 15:00:00,5121
0.0,0.0,40,-0.12999999999999545,1,0,0,0,0,0,0,0,0,0,0,16,1,5,0,12,2016-12-03 16:00:00,4963
0.0,0.0,90,-0.5600000000000023,1,0,0,0,0,0,0,0,0,0,0,17,1,5,0,12,2016-12-03 17:00:00,5347
0.0,0.0,90,-0.75,1,0,0,0,0,0,0,0,0,0,0,18,1,5,0,12,2016-12-03 18:00:00,4412
0.0,0.0,90,-0.5699999999999932,1,0,0,0,0,0,0,0,0,0,0,19,1,5,0,12,2016-12-03 19:00:00,3423
0.0,0.0,90,-0.5600000000000023,1,0,0,0,0,0,0,0,0,0,0,20,1,5,0,12,2016-12-03 20:00:00,2828
0.0,0.0,90,-0.5,1,0,0,0,0,0,0,0,0,0,0,21,1,5,0,12,2016-12-03 21:00:00,3341
0.0,0.0,90,-0.18999999999999773,0,0,0,0,0,0,0,0,1,0,0,22,1,5,0,12,2016-12-03 22:00:00,2573
0.0,0.0,90,-0.12999999999999545,0,0,0,0,0,0,0,0,1,0,0,23,1,5,0,12,2016-12-03 23:00:00,1930
0.0,0.0,90,-0.6899999999999977,0,0,0,0,1,0,0,0,1,0,0,1,1,6,0,12,2016-12-04 01:00:00,731
0.0,0.0,90,-0.5600000000000023,0,0,0,0,1,0,0,0,1,0,0,2,1,6,0,12,2016-12-04 02:00:00,491
0.0,0.0,90,-0.5299999999999727,0,0,0,0,1,0,0,0,1,0,0,3,1,6,0,12,2016-12-04 03:00:00,296
0.0,0.0,90,-0.060000000000002274,0,0,0,0,1,0,0,0,1,0,0,4,1,6,0,12,2016-12-04 04:00:00,336
0.0,0.0,75,0.0,0,0,0,0,1,0,0,0,1,0,0,5,1,6,0,12,2016-12-04 05:00:00,388
0.0,0.0,90,0.060000000000002274,0,0,0,0,1,0,0,0,1,0,0,6,1,6,0,12,2016-12-04 06:00:00,739
0.0,0.0,90,0.25,0,0,0,0,1,0,0,0,1,0,0,7,1,6,0,12,2016-12-04 07:00:00,1057
0.0,0.0,90,0.6200000000000045,0,0,0,0,1,0,0,0,1,0,0,9,1,6,0,12,2016-12-04 09:00:00,2334
0.0,0.0,90,1.0,0,0,0,0,1,0,0,0,0,0,0,11,1,6,0,12,2016-12-04 11:00:00,3520
0.0,0.0,90,1.400000000000034,0,0,0,0,1,0,0,0,0,0,0,12,1,6,0,12,2016-12-04 12:00:00,3960
0.0,0.0,90,1.7300000000000182,0,0,0,0,1,0,0,0,0,0,0,13,1,6,0,12,2016-12-04 13:00:00,4291
0.0,0.0,90,1.8700000000000045,0,0,0,0,1,0,0,0,0,0,0,14,1,6,0,12,2016-12-04 14:00:00,4147
0.0,0.0,90,2.1299999999999955,0,0,1,1,1,0,0,0,0,0,0,15,1,6,0,12,2016-12-04 15:00:00,4502
0.0,0.0,90,2.0,0,0,1,1,0,0,0,0,0,0,0,16,1,6,0,12,2016-12-04 16:00:00,4242
0.0,0.0,90,2.0600000000000023,0,0,0,1,1,0,0,0,0,0,0,17,1,6,0,12,2016-12-04 17:00:00,4034
0.0,0.0,90,1.9399999999999977,0,0,1,0,1,0,0,0,1,0,0,18,1,6,0,12,2016-12-04 18:00:00,3158
0.0,0.0,90,2.0600000000000023,0,0,1,0,0,0,0,0,0,0,0,19,1,6,0,12,2016-12-04 19:00:00,3125
0.0,0.0,90,2.1899999999999977,1,0,0,0,0,0,0,0,0,0,0,20,1,6,0,12,2016-12-04 20:00:00,2234
0.0,0.0,90,1.6899999999999977,1,0,0,0,0,0,0,0,0,0,0,21,1,6,0,12,2016-12-04 21:00:00,1952
0.0,0.0,90,1.6899999999999977,1,0,0,0,0,0,0,0,0,0,0,22,1,6,0,12,2016-12-04 22:00:00,1351
0.0,0.0,40,1.400000000000034,1,0,0,0,0,0,0,0,0,0,0,23,1,6,0,12,2016-12-04 23:00:00,884
0.0,0.0,1,0.7300000000000182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2016-12-05 00:00:00,518
0.0,0.0,1,0.27000000000003865,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2016-12-05 01:00:00,318
0.0,0.0,1,-1.0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,12,2016-12-05 02:00:00,261
0.0,0.0,1,-1.1999999999999886,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,12,2016-12-05 03:00:00,304
0.0,0.0,1,-1.7299999999999613,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,12,2016-12-05 04:00:00,798
0.0,0.0,1,-3.009999999999991,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,12,2016-12-05 05:00:00,2663
0.0,0.0,1,-2.6399999999999864,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,12,2016-12-05 06:00:00,5573
0.0,0.0,1,-2.079999999999984,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,12,2016-12-05 07:00:00,6077
0.0,0.0,1,-1.7999999999999545,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,12,2016-12-05 08:00:00,5957
0.0,0.0,75,-0.3599999999999568,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,12,2016-12-05 09:00:00,5018
0.0,0.0,90,0.6400000000000432,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,12,2016-12-05 10:00:00,4621
0.0,0.0,90,1.5300000000000296,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,12,2016-12-05 11:00:00,4522
0.0,0.0,90,2.4399999999999977,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,2016-12-05 13:00:00,4722
0.0,0.0,90,2.6899999999999977,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,12,2016-12-05 14:00:00,5052
0.0,0.0,90,3.0600000000000023,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,12,2016-12-05 15:00:00,5586
0.0,0.0,90,3.330000000000041,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,2016-12-05 16:00:00,6338
0.0,0.0,90,3.2700000000000387,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,2016-12-05 17:00:00,5955
0.0,0.0,90,3.07000000000005,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,12,2016-12-05 18:00:00,4323
0.0,0.0,90,3.1299999999999955,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,12,2016-12-05 19:00:00,3142
0.0,0.0,40,2.8700000000000045,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,12,2016-12-05 20:00:00,2540
0.0,0.0,75,3.180000000000007,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,12,2016-12-05 21:00:00,2122
0.0,0.0,90,3.430000000000007,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,12,2016-12-05 22:00:00,1859
0.0,0.0,90,3.25,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12,2016-12-05 23:00:00,2345
0.0,0.0,90,3.2600000000000477,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2016-12-06 00:00:00,597
0.0,0.0,90,2.07000000000005,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,2016-12-06 01:00:00,427
0.0,0.0,90,0.82000000000005,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,12,2016-12-06 02:00:00,284
0.0,0.0,90,0.6000000000000227,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,12,2016-12-06 03:00:00,370
0.0,0.0,90,-0.12999999999999545,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,12,2016-12-06 04:00:00,890
0.0,0.0,90,-1.8100000000000023,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,12,2016-12-06 05:00:00,2774
0.0,0.0,90,-2.7999999999999545,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,12,2016-12-06 06:00:00,5840
0.0,0.0,90,-4.17999999999995,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,12,2016-12-06 07:00:00,6558
0.0,0.0,90,-5.25,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,12,2016-12-06 09:00:00,5179
0.0,0.0,64,-5.529999999999973,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,12,2016-12-06 11:00:00,4666
0.0,0.0,75,-5.529999999999973,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,12,2016-12-06 12:00:00,4725
0.0,0.0,90,-5.269999999999982,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,12,2016-12-06 13:00:00,4722
0.0,0.0,90,-4.539999999999964,0,0,0,0,0,0,0,0,1,0,0,14,0,1,0,12,2016-12-06 14:00:00,5062
0.0,0.0,80,-4.529999999999973,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,12,2016-12-06 15:00:00,5819
0.0,0.0,90,-4.75,0,0,0,0,0,0,0,0,1,0,0,16,0,1,0,12,2016-12-06 16:00:00,6612
0.0,0.0,90,-5.189999999999998,0,0,0,0,0,0,0,0,1,0,0,17,0,1,0,12,2016-12-06 17:00:00,6232
0.0,0.0,90,-5.259999999999991,0,0,0,0,0,0,0,0,1,0,0,18,0,1,0,12,2016-12-06 18:00:00,4520
0.0,0.0,90,-5.5499999999999545,0,0,0,0,0,0,0,0,1,0,0,19,0,1,0,12,2016-12-06 19:00:00,3069
0.0,0.0,90,-5.5499999999999545,0,0,0,0,0,0,0,0,1,0,0,20,0,1,0,12,2016-12-06 20:00:00,2560
0.0,0.0,90,-6.729999999999961,0,0,0,0,0,0,0,0,1,0,0,21,0,1,0,12,2016-12-06 21:00:00,2304
0.0,0.0,90,-6.7999999999999545,0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,12,2016-12-06 22:00:00,1757
0.0,0.0,90,-6.92999999999995,0,0,0,0,0,0,0,0,1,0,0,23,0,1,0,12,2016-12-06 23:00:00,2196
0.0,0.0,90,-7.069999999999993,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12,2016-12-07 00:00:00,597
0.0,0.0,90,-7.1299999999999955,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,12,2016-12-07 01:00:00,388
0.0,0.0,75,-7.4599999999999795,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,12,2016-12-07 02:00:00,273
0.0,0.0,75,-7.7999999999999545,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,12,2016-12-07 03:00:00,365
0.0,0.0,90,-8.199999999999989,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,12,2016-12-07 05:00:00,2753
0.0,0.0,90,-7.92999999999995,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,12,2016-12-07 07:00:00,5551
0.0,0.0,90,-8.0,0,0,0,0,0,0,0,0,1,0,0,8,0,2,0,12,2016-12-07 08:00:00,6210
0.0,0.0,90,-8.310000000000002,0,0,0,0,0,0,0,0,1,0,0,9,0,2,0,12,2016-12-07 09:00:00,5170
0.0,0.0,90,-7.529999999999973,0,0,0,0,0,0,0,0,1,0,0,10,0,2,0,12,2016-12-07 10:00:00,4633
0.0,0.0,75,-7.0,0,0,0,0,0,0,0,0,1,0,0,11,0,2,0,12,2016-12-07 11:00:00,4680
0.0,0.0,90,-6.689999999999998,0,0,0,0,0,1,0,0,1,0,0,13,0,2,0,12,2016-12-07 13:00:00,4956
0.0,0.0,90,-6.729999999999961,0,0,0,0,0,0,0,0,1,0,0,14,0,2,0,12,2016-12-07 14:00:00,5318
0.0,0.0,90,-6.569999999999993,0,0,0,0,0,1,0,0,1,0,0,15,0,2,0,12,2016-12-07 15:00:00,5758
0.0,0.0,75,-7.1200000000000045,0,0,0,0,0,0,0,0,1,0,0,16,0,2,0,12,2016-12-07 16:00:00,6404
0.0,0.0,90,-7.189999999999998,0,0,0,0,0,0,0,0,1,0,0,17,0,2,0,12,2016-12-07 17:00:00,6143
0.0,0.0,40,-7.810000000000002,0,0,0,0,0,0,0,0,1,0,0,18,0,2,0,12,2016-12-07 18:00:00,4447
0.0,0.0,90,-8.259999999999991,0,0,0,0,0,0,0,0,1,0,0,19,0,2,0,12,2016-12-07 19:00:00,3276
0.0,0.0,90,-8.399999999999977,0,0,0,0,0,0,0,0,1,0,0,20,0,2,0,12,2016-12-07 20:00:00,2743
0.0,0.0,90,-8.399999999999977,0,0,0,0,0,0,0,0,1,0,0,21,0,2,0,12,2016-12-07 21:00:00,2510
0.0,0.0,90,-8.46999999999997,0,0,0,0,0,0,0,0,1,0,0,22,0,2,0,12,2016-12-07 22:00:00,1555
0.0,0.0,90,-8.529999999999973,0,0,0,0,0,0,0,0,1,0,0,23,0,2,0,12,2016-12-07 23:00:00,1020
0.0,0.0,90,-8.529999999999973,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,12,2016-12-08 00:00:00,691
0.0,0.0,90,-8.529999999999973,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,12,2016-12-08 01:00:00,420
0.0,0.0,90,-8.539999999999964,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,12,2016-12-08 02:00:00,429
0.0,0.0,90,-8.21999999999997,0,0,0,0,0,1,0,0,1,0,0,3,0,3,0,12,2016-12-08 03:00:00,493
0.0,0.0,90,-7.939999999999998,0,0,0,0,1,1,0,0,1,0,0,4,0,3,0,12,2016-12-08 04:00:00,1015
0.0,0.0,75,-7.669999999999959,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,12,2016-12-08 05:00:00,2835
0.0,0.0,1,-7.529999999999973,0,0,0,0,0,0,0,0,1,0,0,6,0,3,0,12,2016-12-08 06:00:00,5530
0.0,0.0,1,-7.269999999999982,0,0,0,0,1,0,0,0,1,0,0,7,0,3,0,12,2016-12-08 07:00:00,6117
0.0,0.0,40,-7.069999999999993,0,0,0,0,0,0,0,0,1,0,0,8,0,3,0,12,2016-12-08 08:00:00,5934
0.0,0.0,40,-6.75,0,0,0,0,0,0,0,0,1,0,0,9,0,3,0,12,2016-12-08 09:00:00,5276
0.0,0.0,75,-5.6299999999999955,0,0,0,0,0,0,0,0,1,0,0,10,0,3,0,12,2016-12-08 10:00:00,4697
0.0,0.0,90,-4.7999999999999545,0,0,0,0,0,0,0,0,1,0,0,11,0,3,0,12,2016-12-08 11:00:00,4751
0.0,0.0,90,-4.5,0,0,0,0,0,0,0,0,1,0,0,12,0,3,0,12,2016-12-08 12:00:00,4819
0.0,0.0,90,-4.2099999999999795,0,0,0,0,0,0,0,0,1,0,0,13,0,3,0,12,2016-12-08 13:00:00,4984
0.0,0.0,90,-4.269999999999982,0,0,0,0,0,0,0,0,1,0,0,14,0,3,0,12,2016-12-08 14:00:00,5171
0.0,0.0,90,-4.659999999999968,0,0,0,0,0,0,0,0,1,0,0,15,0,3,0,12,2016-12-08 15:00:00,5759
0.0,0.0,90,-5.1299999999999955,0,0,0,0,0,0,0,0,1,0,0,16,0,3,0,12,2016-12-08 16:00:00,6632
0.0,0.0,90,-5.5,0,0,0,0,0,0,0,0,1,0,0,17,0,3,0,12,2016-12-08 17:00:00,6070
0.0,0.0,90,-5.75,0,0,0,0,0,0,0,0,1,0,0,18,0,3,0,12,2016-12-08 18:00:00,4492
0.0,0.0,90,-6.0,0,0,0,0,0,0,0,0,1,0,0,19,0,3,0,12,2016-12-08 19:00:00,3362
0.0,0.0,90,-6.199999999999989,0,0,0,0,0,0,0,0,1,0,0,20,0,3,0,12,2016-12-08 20:00:00,2804
0.0,0.0,40,-6.92999999999995,0,0,0,0,0,0,0,0,1,0,0,21,0,3,0,12,2016-12-08 21:00:00,2547
0.0,0.0,40,-7.5,0,0,0,0,0,0,0,0,1,0,0,22,0,3,0,12,2016-12-08 22:00:00,2000
0.0,0.0,90,-7.67999999999995,0,0,0,0,0,0,0,0,1,0,0,23,0,3,0,12,2016-12-08 23:00:00,1147
0.0,0.0,90,-8.17999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,12,2016-12-09 00:00:00,652
0.0,0.0,90,-8.870000000000005,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,12,2016-12-09 01:00:00,382
0.0,0.0,90,-9.439999999999998,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,12,2016-12-09 02:00:00,322
0.0,0.0,90,-9.810000000000002,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,12,2016-12-09 03:00:00,388
0.0,0.0,90,-9.939999999999998,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12,2016-12-09 04:00:00,826
0.0,0.0,90,-9.599999999999966,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,12,2016-12-09 05:00:00,2553
0.0,0.0,90,-9.870000000000005,0,0,0,0,0,0,0,0,1,0,0,6,0,4,0,12,2016-12-09 06:00:00,5525
0.0,0.0,90,-10.060000000000002,0,0,0,0,0,0,0,0,1,0,0,7,0,4,0,12,2016-12-09 07:00:00,6234
0.0,0.0,1,-10.399999999999977,0,0,0,0,0,0,0,0,1,0,0,8,0,4,0,12,2016-12-09 08:00:00,5529
0.0,0.0,1,-10.879999999999995,0,0,0,0,1,0,0,0,1,0,0,9,0,4,0,12,2016-12-09 09:00:00,5083
0.0,0.0,40,-10.17999999999995,0,0,0,0,1,0,0,0,1,0,0,10,0,4,0,12,2016-12-09 10:00:00,4589
0.0,0.0,90,-9.269999999999982,0,0,0,0,0,1,0,0,1,0,0,11,0,4,0,12,2016-12-09 11:00:00,5052
0.0,0.0,75,-8.46999999999997,0,0,0,0,0,0,0,0,1,0,0,12,0,4,0,12,2016-12-09 12:00:00,5280
0.0,0.0,40,-8.199999999999989,0,0,0,0,0,0,0,0,1,0,0,13,0,4,0,12,2016-12-09 13:00:00,5285
0.0,0.0,75,-8.069999999999993,0,0,0,0,0,0,0,0,1,0,0,14,0,4,0,12,2016-12-09 14:00:00,5622
0.0,0.0,90,-8.0,0,0,0,0,0,0,0,0,1,0,0,15,0,4,0,12,2016-12-09 15:00:00,6031
0.0,0.0,75,-8.42999999999995,0,0,0,0,0,0,0,0,1,0,0,16,0,4,0,12,2016-12-09 16:00:00,6512
0.0,0.0,1,-8.92999999999995,0,0,0,0,0,0,0,0,1,0,0,17,0,4,0,12,2016-12-09 17:00:00,6092
0.0,0.0,75,-9.399999999999977,0,0,0,0,0,0,0,0,1,0,0,18,0,4,0,12,2016-12-09 18:00:00,5025
0.0,0.0,75,-9.659999999999968,0,0,0,0,0,0,0,0,1,0,0,19,0,4,0,12,2016-12-09 19:00:00,3806
0.0,0.0,90,-10.329999999999984,0,0,0,0,0,0,0,0,1,0,0,20,0,4,0,12,2016-12-09 20:00:00,3066
0.0,0.0,90,-10.729999999999961,0,0,0,0,0,0,0,0,1,0,0,21,0,4,0,12,2016-12-09 21:00:00,3356
0.0,0.0,40,-11.370000000000005,0,0,0,0,0,0,0,0,1,0,0,22,0,4,0,12,2016-12-09 22:00:00,4459
0.0,0.0,75,-11.810000000000002,0,0,0,0,0,0,0,0,1,0,0,23,0,4,0,12,2016-12-09 23:00:00,2049
0.0,0.0,90,-11.71999999999997,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,12,2016-12-10 00:00:00,1122
0.0,0.0,75,-12.810000000000002,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,12,2016-12-10 01:00:00,721
0.0,0.0,1,-13.5,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,12,2016-12-10 02:00:00,523
0.0,0.0,1,-13.859999999999957,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,12,2016-12-10 03:00:00,365
0.0,0.0,1,-14.399999999999977,0,1,0,0,0,0,0,0,0,0,0,4,1,5,0,12,2016-12-10 04:00:00,400
0.0,0.0,1,-15.060000000000002,0,1,0,0,0,0,0,0,0,0,0,5,1,5,0,12,2016-12-10 05:00:00,692
0.0,0.0,1,-15.70999999999998,0,1,0,0,0,0,0,0,0,0,0,6,1,5,0,12,2016-12-10 06:00:00,1159
0.0,0.0,20,-15.870000000000005,1,0,0,0,0,0,0,0,0,0,0,7,1,5,0,12,2016-12-10 07:00:00,1842
0.0,0.0,1,-15.92999999999995,0,1,0,0,0,0,0,0,0,0,0,8,1,5,0,12,2016-12-10 08:00:00,2825
0.0,0.0,75,-15.269999999999982,1,0,0,0,0,0,0,0,0,0,0,9,1,5,0,12,2016-12-10 09:00:00,3771
0.0,0.0,90,-14.620000000000005,1,0,0,0,0,0,0,0,0,0,0,10,1,5,0,12,2016-12-10 10:00:00,4096
0.0,0.0,75,-13.729999999999961,1,0,0,0,0,0,0,0,0,0,0,11,1,5,0,12,2016-12-10 11:00:00,4525
0.0,0.0,1,-12.799999999999955,0,1,0,0,0,0,0,0,0,0,0,12,1,5,0,12,2016-12-10 12:00:00,4884
0.0,0.0,75,-11.879999999999995,1,0,0,0,0,0,0,0,0,0,0,13,1,5,0,12,2016-12-10 13:00:00,4804
0.0,0.0,90,-11.5,0,0,0,0,0,0,0,0,1,0,0,14,1,5,0,12,2016-12-10 14:00:00,5061
0.0,0.0,90,-11.269999999999982,0,0,0,0,0,0,0,0,1,0,0,15,1,5,0,12,2016-12-10 15:00:00,4582
0.0,0.0,90,-11.269999999999982,0,0,0,0,0,0,0,0,1,0,0,16,1,5,0,12,2016-12-10 16:00:00,4037
0.0,0.0,90,-11.46999999999997,0,0,0,0,1,0,0,0,1,0,0,17,1,5,0,12,2016-12-10 17:00:00,4340
0.0,0.0,90,-11.269999999999982,0,0,0,0,1,0,0,0,1,0,0,18,1,5,0,12,2016-12-10 18:00:00,4480
0.0,0.0,90,-11.129999999999995,0,0,0,0,1,0,0,0,1,0,0,19,1,5,0,12,2016-12-10 19:00:00,2903
0.0,0.0,90,-10.870000000000005,0,0,0,0,1,0,0,0,1,0,0,20,1,5,0,12,2016-12-10 20:00:00,2315
0.0,0.0,90,-10.729999999999961,0,0,0,0,1,0,0,0,1,0,0,21,1,5,0,12,2016-12-10 21:00:00,2494
0.0,0.0,90,-10.799999999999955,0,0,0,0,1,0,0,0,1,0,0,22,1,5,0,12,2016-12-10 22:00:00,2883
0.0,0.0,90,-10.5,0,0,0,0,1,0,0,0,1,0,0,23,1,5,0,12,2016-12-10 23:00:00,2455
0.0,0.0,90,-10.129999999999995,0,0,0,0,1,0,0,0,1,0,0,0,1,6,0,12,2016-12-11 00:00:00,1082
0.0,0.0,90,-9.75,0,0,0,0,1,0,0,0,1,0,0,1,1,6,0,12,2016-12-11 01:00:00,691
0.0,0.0,90,-9.689999999999998,0,0,0,0,1,0,0,0,1,0,0,2,1,6,0,12,2016-12-11 02:00:00,531
0.0,0.0,90,-9.439999999999998,0,0,0,0,1,0,0,0,1,0,0,3,1,6,0,12,2016-12-11 03:00:00,331
0.0,0.0,90,-9.069999999999993,0,0,0,0,1,0,1,0,1,0,0,4,1,6,0,12,2016-12-11 04:00:00,318
0.0,0.0,90,-8.92999999999995,0,0,0,0,1,0,0,0,1,0,0,5,1,6,0,12,2016-12-11 05:00:00,435
0.0,0.0,90,-8.870000000000005,0,0,0,0,1,0,0,0,1,0,0,6,1,6,0,12,2016-12-11 06:00:00,721
0.0,0.0,90,-8.599999999999966,0,0,0,0,1,0,1,0,1,0,0,7,1,6,0,12,2016-12-11 07:00:00,811
0.0,0.0,90,-8.529999999999973,0,0,0,0,1,0,1,0,1,0,0,8,1,6,0,12,2016-12-11 08:00:00,1190
0.0,0.0,90,-8.569999999999993,0,0,0,0,1,0,0,0,1,0,0,9,1,6,0,12,2016-12-11 09:00:00,1759
0.0,0.0,90,-7.92999999999995,0,0,0,0,1,0,0,0,1,0,0,10,1,6,0,12,2016-12-11 10:00:00,2206
0.0,0.0,90,-7.269999999999982,0,0,0,0,1,1,0,0,1,0,0,11,1,6,0,12,2016-12-11 11:00:00,2611
0.0,0.0,90,-7.069999999999993,0,0,0,0,1,1,0,0,1,0,0,12,1,6,0,12,2016-12-11 12:00:00,2936
0.0,0.0,90,-6.569999999999993,0,0,0,0,0,0,0,0,1,0,0,13,1,6,0,12,2016-12-11 13:00:00,3213
0.0,0.0,90,-6.46999999999997,0,0,0,0,1,1,0,0,1,0,0,14,1,6,0,12,2016-12-11 14:00:00,3541
